hh_mass,h1_mass,h2_mass,hh_pt,h1_pt,h2_pt,"deltaR(h1, h2)",deltaR(h1 jets),deltaR(h2 jets),deltaPhi(h1 jets),deltaPhi(h2 jets),met,met_phi,scalarHT,nJets,nBTags,jet1_pt,jet2_pt,jet3_pt,jet4_pt,jet1_eta,jet2_eta,jet3_eta,jet4_eta,jet1_phi,jet2_phi,jet3_phi,jet4_phi,jet1_mass,jet2_mass,jet3_mass,jet4_mass,jet1_px,jet2_px,jet3_px,jet4_px,jet1_py,jet2_py,jet3_py,jet4_py,jet1_pz,jet2_pz,jet3_pz,jet4_pz,jet1_energy,jet2_energy,jet3_energy,jet4_energy
456.3723938332429,198.96941761350678,91.18230196318032,180.64527166600828,180.74152939626762,104.52291252277965,2.4386634159994314,1.8278221024724712,1.6183077093856046,-1.7959473768817347,0.7165605425834656,52.595741271972656,-2.7622835636138916,602.090576171875,6,4,181.1319580078125,79.09033966064453,75.84374237060547,34.69777297973633,-1.8698810338974,-1.5300183296203613,0.05784739926457405,-1.3931732177734375,2.917067527770996,-1.5701704025268555,1.7124353647232056,0.99587482213974,41.86574172973633,11.623417854309082,13.323803901672363,6.515799045562744,-176.5855358280644,0.04950455972872221,-10.706552278920764,18.867570411877985,40.3278408554108,-79.09032416759136,75.08423932542375,29.11958510188885,-573.5889919043741,-174.0671514666474,4.3898105774749245,-65.56706471858529,602.9642262822904,191.54570966211892,77.13019800373331,74.46765111621708
368.0932480708909,64.81958821278563,143.14735292722492,216.64237632035784,248.31786949932027,51.978025666748415,2.8142365264547085,0.6492801525184414,2.591362238596932,0.46570828557014465,2.428069297467367,15.747468948364258,0.8949829339981079,615.5513916015625,6,4,215.10548400878906,36.56278991699219,79.3453598022461,57.79523849487305,-0.7803279757499695,-0.3279116749763489,-1.7158488035202026,-0.8105103373527527,0.1009564995765686,-0.36475178599357605,-3.121335029602051,0.7337809801101685,25.635496139526367,4.1288862228393555,13.029661178588867,5.864781379699707,214.0102141023382,34.15740924018198,-79.32907982859277,42.92149869074664,21.67942597318403,-13.042584119446442,-1.6072385313473276,38.704451201631706,-185.4136311537248,-12.205385361652318,-213.50182006472826,-52.14356853246989,285.1416534471675,38.76669627117708,228.14137144220098,78.06175115004346
395.4229561819607,130.68795772128135,91.46244230824603,257.680043451013,324.36225390678123,66.6832456765959,3.2557739303605104,0.9069743668175003,1.9848142740591102,0.3361093997955322,1.8182219862937927,30.872840881347656,0.15784001350402832,847.3696899414062,6,4,260.9985656738281,66.33683013916016,64.32511138916016,39.35711669921875,0.8272061347961426,-0.015191024169325829,1.419854998588562,0.6238923668861389,2.4131600856781006,2.0770506858825684,-0.19167309999465942,-2.009895086288452,32.15302276611328,11.816117286682129,7.079775333404541,8.773857116699219,-194.7620258805497,-32.16705016899116,63.14711796989048,-16.731650682118477,173.74695553793075,58.015997072681536,-12.254038000781463,-35.62351049977371,241.3781559202045,-1.0077631486995327,125.26580615887555,26.178841567496715,356.9558548507537,67.38850975654746,140.9942033086195,48.07592900190563
311.0602114963572,106.3725335590337,67.40048866583989,6.653527737858747,130.1710021477084,123.59772679931183,3.152456090180401,1.5883699078314502,0.9858888043378237,-0.1479039192199707,0.7578646838665009,75.04267883300781,0.5111618041992188,328.3128356933594,5,4,91.63788604736328,38.83123016357422,69.25361633300781,63.76365280151367,0.10195906460285187,1.6834278106689453,0.67990642786026,0.049336958676576614,-2.5067548751831055,-2.3588509559631348,1.0331898927688599,0.275325208902359,10.85045337677002,5.942361354827881,10.721348762512207,6.863438129425049,-73.78388537631474,-27.530669977773393,35.463498399579684,61.36211196883743,-54.345564842076904,-27.384788598625388,59.484482484614894,17.334781028782576,9.359509863596896,100.92709343125239,50.79851932975591,3.1471811183895015,92.75146857380624,108.30260515319368,86.5534531984857,64.20915005309115
353.6678932682802,112.09260826676072,126.7885911948549,191.99192759495398,226.90199865024994,58.509347763916246,2.515612586386415,1.0307878534030768,2.511444027514048,-0.9747367203235626,2.490668241177694,101.51891326904297,2.1637442111968994,498.3348693847656,6,4,187.70787048339844,60.01537322998047,89.07161712646484,48.26362228393555,0.07643309980630875,-0.2588457763195038,0.34616729617118835,0.6685379147529602,-0.7689472436904907,0.2057894766330719,-2.3430206775665283,1.4494963884353638,25.691852569580078,11.43195629119873,8.46801471710205,5.209023952484131,134.89497202250766,58.74904692886842,-62.14797507447181,5.840028405798433,-130.5281240363898,12.263543895769816,-63.807383363262716,47.908989805524676,14.361067812514998,-15.708781997308568,31.453190318032416,34.72386297597733,190.00146367484905,63.081696873314215,94.84072665239849,59.6846531905682
432.5560120517471,316.5097694056129,56.66861516692329,326.39644499965686,156.21189982929056,175.6304504801951,0.4050068338685085,3.132198416044022,0.5906988128357957,1.7414623498916626,-0.3748941421508789,11.625724792480469,-1.5156337022781372,778.5189208984375,7,4,157.36155700683594,45.53517532348633,100.84201049804688,77.86665344238281,-0.6990360021591187,1.9044185876846313,0.1572795957326889,0.6137655973434448,2.537018299102783,0.7955559492111206,2.4460504055023193,2.8209445476531982,13.253856658935547,6.353271961212158,13.811888694763184,6.608391761779785,-129.46829481971304,31.869513039163614,-77.41705090990342,-73.89789494692099,89.44618639210697,32.523627263686606,64.61974396190081,24.542144175478587,-119.18156350765584,149.50547770668976,15.925860974968197,50.849498627934125,197.84481145605181,156.41516589084088,103.02190251785655,93.23388906779327
321.7597676033001,132.5612858896415,100.66630221619592,33.49152725710625,104.23367386371297,71.21148350803064,3.4108768830751948,1.859760870556419,2.041245114948231,1.771700684224264,-1.7431199178099632,3.228487014770508,-0.11393184959888458,299.8479919433594,5,4,94.8966064453125,66.03182220458984,64.64967346191406,42.93503189086914,0.0792618915438652,0.6447591781616211,-0.1932203620672226,-1.2553948163986206,-2.021193504333496,2.490291118621826,-0.1204582080245018,1.6226617097854614,8.91246509552002,12.385871887207031,6.9159135818481445,6.895534992218018,-41.31068842339052,-52.51480796727595,64.18120114568686,-2.225843632903054,-85.4329733581951,40.02994488902895,-7.768764266535512,42.877296831677896,7.529562766904962,45.58636181488023,-12.569505868778814,-69.21685901762835,95.6111513599546,81.18945590150263,66.22237248233388,81.7431277757653
358.52355463636394,134.50104542933215,67.06724488815024,54.310543812694846,141.18012434939018,152.73999958252054,2.793616081961306,1.581598499868367,0.7416314680462399,-1.5811415314674377,0.6129398345947266,48.91143035888672,2.724785804748535,478.8595275878906,5,4,124.00227355957031,68.78768920898438,106.10282897949219,53.225799560546875,0.6552941799163818,0.6172774434089661,0.3737472891807556,0.791266143321991,0.3698316216468811,1.9509731531143188,-2.424403429031372,-3.0373432636260986,15.149341583251953,13.113581657409668,25.650054931640625,12.016744613647461,115.6182591946008,-25.52605736034073,-79.96504844050953,-52.93683413444914,44.82166874127534,63.87618165128862,-69.73809106477128,-5.538712005631976,87.19961791484559,45.20943172351942,40.58534426821134,46.65021728406138,152.34775929708852,83.35229407377425,116.45988925298178,71.78879204039636
339.77777550446103,122.93205360407299,92.14160695579766,129.86017790777768,191.25003416808877,74.48906120606766,2.8416555055949124,1.1863065637070263,1.845619847634978,0.07200348377227783,1.521460235118866,59.33631134033203,0.12550130486488342,631.20947265625,5,4,116.16773986816406,75.20061492919922,53.29102325439453,49.48325729370117,0.659969687461853,-0.5241497159004211,1.3666726350784302,0.32193756103515625,-1.2240548133850098,-1.2960582971572876,2.1339058876037598,0.6124456524848938,25.96898078918457,9.478737831115723,6.548404693603516,9.182551383972168,39.4778707420802,20.401535844492816,-28.447719007663032,40.48940476896824,-109.25402284469456,-72.38031376635207,45.06284991832481,28.44645591017063,82.35518411654199,-41.24616565286234,97.7177305165487,16.207131980098705,144.7470486751837,86.29151254708708,111.49694893061631,52.873274244501424
578.2361148363832,73.93104712156659,78.77443109952348,73.676755384412,195.61044373474095,193.62998463637382,3.303150078255222,0.6972900062717029,0.716516329093084,0.505335807800293,0.06752115488052368,31.970975875854492,2.3011474609375,519.294921875,7,6,157.707763671875,42.10005187988281,111.72611236572266,82.01167297363281,1.1737775802612305,1.654245138168335,-0.16992363333702087,-0.883251428604126,2.5998573303222656,2.0945215225219727,-0.9982646107673645,-1.0657857656478882,39.336875915527344,4.408143997192383,23.048355102539062,10.74389934539795,-135.12640879352332,-21.0546350135111,60.52893652916134,39.678615597132854,81.31784778847505,36.457052990287856,-93.90938199672513,-71.77410374382295,230.64683755250317,106.04781626885816,-19.076400772592432,-82.2296135606889,282.16500881957063,114.18399816604034,115.66269892980792,116.63213632364952
499.7149155433076,180.69053523665042,43.60021192274014,26.123763273395895,184.57605337215114,190.9026053600477,3.232090773628376,1.9759468284325155,0.532522118470681,-1.888420883809225,-0.3344617336988449,14.358194351196289,2.4760093688964844,515.9546508789062,6,5,194.22512817382812,55.72039794921875,164.37571716308594,27.85115623474121,-1.0313242673873901,-1.6129018068313599,-0.19848446547985077,-0.6128697395324707,2.546290397644043,-1.8484740257263184,-0.48747310042381287,-0.15301136672496796,16.30085563659668,5.327620506286621,21.247562408447266,3.0242319107055664,-160.81433592851005,-15.274245170879363,145.22911277200703,27.52575954438772,108.91349674862286,-53.586007334743364,-76.99273469837587,-4.244934053258368,-237.75516992281118,-134.23158325329737,-32.840671672852196,-18.157933319351596,307.4355853404904,145.43474217175623,168.96551428354772,33.38477833821445
345.69108476900215,177.55210034007314,47.98911260522905,37.93783846942417,103.77224362664262,71.80702777612092,3.492162682094595,2.884049267794639,1.1846870591167884,1.7488245964050293,-1.0846885442733765,7.544529438018799,-0.6059227585792542,337.0446472167969,7,4,104.94244384765625,28.640735626220703,49.00889587402344,34.36287307739258,2.065262794494629,-0.22806507349014282,0.2987837791442871,-0.17759232223033905,-1.246504306793213,-2.995328903198242,0.9458633661270142,2.0305519104003906,9.065156936645508,4.360108375549316,7.716251373291016,2.766988754272461,33.438628188456676,-28.334924555467317,28.672306822773464,-15.247806186898941,-99.47248195150574,-4.174181075018564,39.746329343118084,30.7946659767525,407.2073995713722,-6.588724058508437,14.861906303121653,-6.134711310197749,420.6102231956371,29.71049590593821,51.79081645436239,35.01568156924452
669.9721435385919,128.84978693656035,139.9365340039533,50.30621130552993,54.8670179456358,104.69829475232547,5.117937008511427,2.5049936811863085,1.9654093352929087,-2.4984870592700403,-1.4938614633865654,11.719568252563477,2.0211758613586426,281.44293212890625,4,4,86.81450653076172,52.15117645263672,75.38485717773438,67.09239196777344,1.0868651866912842,0.9064330458641052,-2.395516872406006,-1.1183278560638428,1.8199272155761719,-1.964771032333374,-1.4992748498916626,-0.005413386505097151,7.037932395935059,5.175983905792236,8.18359661102295,12.467185020446777,-21.405138675441503,-20.01883630085099,5.38704083800894,67.09140890717153,84.134288981751,-48.1559072031021,-75.19213045736258,-0.363195275375635,114.06092488308383,54.01595339829952,-410.19701778518515,-91.67865967486324,143.5137123127052,75.26127315103257,417.14678632953513,114.28821637452742
411.19578480367613,98.09691860046382,75.86422233732972,92.33820429216111,212.98069459406295,126.6540264771284,3.0715068433490593,1.3324005553755223,1.092220442658287,0.8615460395812988,0.532309353351593,43.82623291015625,1.6461471319198608,394.6999206542969,5,4,195.2514190673828,25.834455490112305,69.45220184326172,61.807594299316406,-2.310671806335449,-1.2942911386489868,-1.7102562189102173,-0.75653076171875,-1.6265966892242432,-2.488142728805542,1.4732218980789185,0.9409125447273254,11.519177436828613,3.7544147968292236,10.25217056274414,7.787138938903809,-10.889446852359189,-20.512330771349845,6.766010709564647,36.407815753108395,-194.94752266975948,-15.705520583454977,69.12184488246261,49.94646799481023,-974.4998717746369,-43.58681797596874,-185.76931968794213,-51.34910632170707,993.9345090021935,50.80674583367326,198.5924356047974,80.73133819007745
395.39976152070926,113.63584965548218,107.48882461810743,177.77083465726875,178.47802754192145,194.17517428746208,2.150410328307804,1.2528482149862386,1.0014441142626436,-0.1001291275024414,0.8074877262115479,43.74491500854492,-1.5835423469543457,725.7646484375,8,4,119.97876739501953,58.69678497314453,106.92095184326172,104.22846984863281,-1.0473800897598267,0.20146049559116364,-0.9097091555595398,-0.3173799514770508,2.176251173019409,2.2763803005218506,-1.5254557132720947,-2.3329434394836426,9.397198677062988,7.556150913238525,6.977317810058594,15.330852508544922,-68.28425128365268,-38.06360190900187,4.846200710018129,-71.96727367747577,98.65173922571856,44.681928963470185,-106.81106816125056,-75.39420035001805,-149.93256872863802,11.905235329836108,-111.24904643452273,-33.63818918601596,192.25760618028136,60.36673430844159,154.45751273240887,110.58994862708057
562.2946266461738,127.08480652197112,128.86026339547288,83.70831691551221,155.9900202003937,237.358083870981,3.284314879162765,1.8024059114361526,0.9792961854487188,-1.6811200380325317,0.9392853528261185,26.469051361083984,-2.7244088649749756,490.150390625,5,4,155.57598876953125,37.681251525878906,151.0113525390625,114.52066040039062,-0.7697350382804871,-0.11973312497138977,-2.0371434688568115,-1.7600802183151245,-2.5504088401794434,-0.8692888021469116,1.131464958190918,0.1921796053647995,10.902984619140625,8.236771583557129,16.676843643188477,15.589248657226562,-129.17186055396402,24.318348287996027,64.23032672992662,112.41236538921744,-86.70939235541084,-28.78358304833281,136.6707493351957,21.873311732398168,-131.93297420945433,-4.522481684561144,-569.1822805787243,-322.9982284840911,204.27695180556975,38.83521550427442,589.1103582813445,343.05373039233893
305.7294083851124,74.18412073733018,152.7999085624252,9.982452499897809,80.79559666653954,84.5192770803386,3.3017899670096518,1.6585909194771895,2.6336162216551373,1.5670055150985718,-0.9537829831242561,9.807467460632324,-0.373914510011673,200.35728454589844,4,4,74.44930267333984,31.1074161529541,55.09849166870117,39.702064514160156,0.5133786797523499,-0.030144598335027695,-1.5375640392303467,0.917274534702301,2.910762071609497,1.3437565565109253,-0.9070875644683838,0.046695418655872345,6.864907741546631,5.773779392242432,7.511220455169678,6.442714214324951,-72.47466186748008,7.002100591459789,33.94301376608935,39.65878795464456,17.032969668880284,30.30910633819724,-43.40179259709213,1.8532308693401036,39.92184073415354,-0.9378625889048757,-122.27284753644408,41.74382347770446,84.75599680523871,31.652605807721745,134.32390502647914,57.968174817495765
357.0021557072615,103.52398520957344,87.13544239888105,31.43439037824992,136.04303424643018,121.84530970255804,3.101363767894165,1.3683121540658851,1.3464865484554394,1.147521436214447,1.0095160007476807,54.851070404052734,2.8911454677581787,465.20318603515625,6,4,108.06852722167969,49.415504455566406,96.69418334960938,38.78448486328125,2.009084463119507,1.2637840509414673,0.5354092717170715,1.426421880722046,-0.7798445820808411,-1.927366018295288,2.5153048038482666,1.505788803100586,19.722877502441406,12.546082496643066,21.436134338378906,6.386379241943359,76.8391902373816,-17.249062567940687,-78.34249081224236,2.519507879214381,-75.99042978906228,-46.307255599153905,56.676443316263196,38.70256252700419,395.65920204309725,80.45349252079926,54.28012851958027,76.08754384898842,410.6263540424795,95.2473659762042,112.94071586953508,85.6407405088475
1647.0878299937683,1389.1631666728385,105.42426237534052,288.5111773705237,277.5509528932384,196.25044791203717,1.9784922008211208,4.168849302676584,1.1032594673593792,-1.6888914108276367,-0.9254995584487915,62.83570861816406,-1.4520187377929688,1026.4580078125,7,4,230.9053955078125,183.59396362304688,160.3318328857422,52.25343322753906,-1.7943516969680786,2.0170719623565674,0.7380790114402771,0.13755255937576294,-0.8563281297683716,0.8325632810592651,1.5178905725479126,2.443390130996704,22.139404296875,23.279064178466797,29.74806022644043,6.563531875610352,151.292854939135,123.55543641293661,8.4785200004506,-40.02607330495306,-174.43558616000684,135.79689838736905,160.10749930938127,33.59069424485609,-675.321893114821,677.7591721364132,129.3783122689413,7.210280653401191,714.0497981355542,702.5711022543427,208.15857274995227,53.155332581480934
390.44706073109023,61.59085182297801,98.21815943097592,17.22026073846615,160.9368107320533,143.865270152122,3.324732535130463,0.7001799068150059,1.272838096126031,0.6836881637573242,0.07102048397064209,18.460540771484375,1.6153087615966797,313.1455993652344,4,4,117.6873779296875,51.50239181518555,75.39787292480469,68.55794525146484,0.4468444585800171,0.5979152917861938,0.09273314476013184,-1.1781220436096191,-1.0729557275772095,-1.7566438913345337,1.8840748071670532,1.8130543231964111,21.52241325378418,8.930075645446777,3.061084747314453,6.178814888000488,56.199179418916096,-9.516589775913811,-23.236056032784713,-16.44672858614547,-103.40198816563236,-50.61552016646539,71.72813214929192,66.55596874748738,54.35554663401404,32.66197300869272,7.001907214451094,-100.79430342466515,131.40798547316004,61.63641046117842,75.78414204868338,122.05679503160195
517.6002063232513,95.7046575835144,132.2337035606725,70.68714591099763,207.01662013145616,237.2607473010305,2.9310176118326594,0.9358750440096204,1.04712627016396,0.9348691145526331,-0.7184658050537109,7.813531398773193,1.4024841785430908,824.7852172851562,9,4,165.4116973876953,60.334007263183594,154.22154235839844,98.34693145751953,-0.29386329650878906,-0.3372434377670288,0.6023070812225342,-0.15945424139499664,-2.525791883468628,2.822524309158325,0.39206719398498535,1.1105329990386963,13.723838806152344,14.536006927490234,16.10883140563965,11.134675025939941,-135.02741687687552,-57.28883369933161,142.51939077701022,43.684138031165055,-95.54384503586277,18.92569591334008,58.92798469278528,88.11251336549289,-49.31105556416964,-20.7351399967409,98.60774951437378,-15.748373370904167,173.15008976350074,65.43266738040242,183.75871908823288,100.2203132048226
349.00759374406766,169.41302249761173,68.89337166026156,31.652577951471947,109.57477203059365,82.77476121241581,3.28216485986531,2.2709740619473355,1.497424744737324,2.2470975557910364,0.9760952144861221,19.31173324584961,-0.961471438407898,335.2176208496094,5,4,136.7955780029297,60.62724685668945,62.35783004760742,29.7451114654541,-0.2808540165424347,0.04759044572710991,1.2850825786590576,0.14951267838478088,-2.0922043323516846,1.9438834190368652,0.7283840179443359,-0.2477111965417862,18.52961540222168,10.073393821716309,17.023855209350586,4.30201530456543,-68.1380879508026,-22.098139476288427,46.534597911368316,28.837175917961233,-118.61800509013929,56.45649026558828,41.50939851977582,-7.293074877501664,-38.926666264516875,2.88636694491123,104.08577942228099,4.463858893977864,143.42824740816903,61.52615247721923,122.5241204513583,30.38428916394704
487.2894170524203,137.46814087648121,111.64341321861133,474.5194595446662,528.0783863789059,54.46748724449708,2.979020012764889,0.5146610436565301,2.785128543688038,0.12338685989379883,-2.421923629939556,28.072303771972656,-2.304476261138916,1195.24365234375,6,4,326.5703125,202.45907592773438,73.03901672363281,29.451723098754883,-1.7298563718795776,-1.2302048206329346,-0.6638462543487549,-2.03906512260437,0.9194881319999695,0.7961012721061707,-2.4604532718658447,-0.038529641926288605,24.410858154296875,7.678299427032471,7.503328800201416,5.135037899017334,197.9758454268169,141.61975583876782,-56.74078222747132,29.42986477112971,259.71856620943515,144.68421538536919,-45.99110344588167,-1.134483600035831,-891.9507071402143,-316.8178450713227,-52.127258082988966,-111.22844439190668,950.1684708356224,376.06140544230266,90.04581579556923,115.17612360881726
